local,opt0,opt2,0.20080078623628583,1.6367366857447185
xavier,opt4,opt2,0.15065625469918245,2.0658815222184543
xavier,opt2,opt4,0.15065625469918245,2.065881522218455
local,opt2,opt0,0.20080078623628583,1.6367366857447188
local,opt0,opt2,0.20080078623628583,1.6367366857447185
xavier,opt4,opt2,0.15065625469918245,2.0658815222184543
xavier,opt2,opt4,0.15065625469918245,2.065881522218455
local,opt2,opt0,0.20080078623628583,1.6367366857447188
local,opt0,opt2,0.20080078623628583,1.6367366857447185
xavier,opt4,opt2,0.15065625469918245,2.0658815222184543
xavier,opt2,opt4,0.15065625469918245,2.065881522218455
local,opt2,opt0,0.20080078623628583,1.6367366857447188
